Area,Measure,Rectangle,Species,Year,Values
C,Landings_t_,48G9,FPE,2012,0.094769
C,Landings_t_,47G9,FPE,2012,0.095
C,Landings_t_,46H3,FPE,2012,0.021
C,Landings_t_,46H2,FPE,2012,0.001
B,Landings_t_,48G8,FPE,2012,0.759
B,Landings_t_,47G8,FPE,2012,1.278
B,Landings_t_,46G8,FPE,2012,0.018
B,Landings_t_,46G7,FPE,2012,2.7532
B,Landings_t_,46G6,FPE,2012,0.272
B,Landings_t_,45H4,FPE,2012,1.476
B,Landings_t_,45H3,FPE,2012,0.847
B,Landings_t_,45H2,FPE,2012,0.006
B,Landings_t_,45G7,FPE,2012,0.323
B,Landings_t_,45G6,FPE,2012,2.453
B,Landings_t_,44H2,FPE,2012,0.001
B,Landings_t_,44G7,FPE,2012,0.1
B,Landings_t_,44G6,FPE,2012,1.689
B,Landings_t_,43G8,FPE,2012,0.005
B,Landings_t_,43G7,FPE,2012,0.216
B,Landings_t_,43G6,FPE,2012,1.214
B,Landings_t_,42G6,FPE,2012,0.114
B,Landings_t_,41G7,FPE,2012,0.025
B,Landings_t_,41G6,FPE,2012,0.125
B,Landings_t_,41G5,FPE,2012,2.9585
B,Landings_t_,41G4,FPE,2012,0.21
B,Landings_t_,40H0,FPE,2012,3.05
B,Landings_t_,40G5,FPE,2012,0.005
B,Landings_t_,39G8,FPE,2012,0.442
B,Landings_t_,38G8,FPE,2012,38.012
B,Landings_t_,38G7,FPE,2012,26.364
B,Landings_t_,38G6,FPE,2012,0.007
B,Landings_t_,37G9,FPE,2012,49.985
B,Landings_t_,37G8,FPE,2012,5.315
B,Landings_t_,37G6,FPE,2012,0.335
B,Landings_t_,37G5,FPE,2012,24.805
A,Landings_t_,41G2,FPE,2012,0.07
A,Landings_t_,40G3,FPE,2012,0.008
A,Landings_t_,40G2,FPE,2012,1.079
A,Landings_t_,39G3,FPE,2012,0.016
A,Landings_t_,39G2,FPE,2012,0.593
A,Landings_t_,39G1,FPE,2012,0.504
A,Landings_t_,39G0,FPE,2012,0.192
A,Landings_t_,38G4,FPE,2012,2.739
A,Landings_t_,38G3,FPE,2012,5.916
A,Landings_t_,38G2,FPE,2012,0.205
A,Landings_t_,38G1,FPE,2012,0.149
A,Landings_t_,38G0,FPE,2012,11.003
A,Landings_t_,37G4,FPE,2012,248.784
A,Landings_t_,37G3,FPE,2012,35.244
A,Landings_t_,37G2,FPE,2012,0.058
A,Landings_t_,37G1,FPE,2012,0.019
A,Landings_t_,36G4,FPE,2012,681.148
A,Landings_t_,36G3,FPE,2012,3.083
B,Landings_t_,45H4,SAN,2012,0.192
B,Landings_t_,38G8,SAN,2012,1.5
B,Landings_t_,38G5,SAN,2012,37
B,Landings_t_,37G8,SAN,2012,5.3
B,Landings_t_,37G5,SAN,2012,2146.478
A,Landings_t_,40G0,SAN,2012,0.001
A,Landings_t_,39G2,SAN,2012,1792.243
A,Landings_t_,38G4,SAN,2012,25.49
A,Landings_t_,38G2,SAN,2012,302.897
A,Landings_t_,37G4,SAN,2012,128.5
A,Landings_t_,37G3,SAN,2012,0.03
B,Landings_t_,43G7,PLE,2012,0.04
B,Landings_t_,41G8,PLE,2012,0.075
B,Landings_t_,41G6,PLE,2012,0.015
B,Landings_t_,41G5,PLE,2012,0.01
B,Landings_t_,41G4,PLE,2012,0.21
B,Landings_t_,40G8,PLE,2012,0.032
B,Landings_t_,40G7,PLE,2012,0.026
B,Landings_t_,40G6,PLE,2012,0.823
B,Landings_t_,40G5,PLE,2012,2.758
B,Landings_t_,40G4,PLE,2012,15.2706
B,Landings_t_,39G8,PLE,2012,0.304
B,Landings_t_,39G7,PLE,2012,2.998
B,Landings_t_,39G6,PLE,2012,1.969
B,Landings_t_,39G5,PLE,2012,43.722
B,Landings_t_,39G4,PLE,2012,84.48
B,Landings_t_,38G9,PLE,2012,0.071
B,Landings_t_,38G8,PLE,2012,1.252
B,Landings_t_,38G7,PLE,2012,1.307
B,Landings_t_,38G6,PLE,2012,1.605
B,Landings_t_,38G5,PLE,2012,30.694
B,Landings_t_,38G3,PLE,2012,0.05
B,Landings_t_,37G9,PLE,2012,0.58
B,Landings_t_,37G8,PLE,2012,0.03
B,Landings_t_,37G6,PLE,2012,0.634
B,Landings_t_,37G5,PLE,2012,17.353
B,Landings_t_,37G3,PLE,2012,0.01
A,Landings_t_,41G2,PLE,2012,7.5035
A,Landings_t_,41G1,PLE,2012,0.032
A,Landings_t_,41G0,PLE,2012,0.097
A,Landings_t_,40G3,PLE,2012,0.46
A,Landings_t_,40G2,PLE,2012,26.367
A,Landings_t_,40G1,PLE,2012,1.129
A,Landings_t_,40G0,PLE,2012,11.321
A,Landings_t_,39G4,PLE,2012,261.7061
A,Landings_t_,39G3,PLE,2012,28.4725
A,Landings_t_,39G2,PLE,2012,8.445
A,Landings_t_,39G1,PLE,2012,55.732
A,Landings_t_,39G0,PLE,2012,94.589
A,Landings_t_,39F9,PLE,2012,17.366
A,Landings_t_,38G4,PLE,2012,53.687
A,Landings_t_,38G3,PLE,2012,72.925
A,Landings_t_,38G2,PLE,2012,35.757
A,Landings_t_,38G1,PLE,2012,10.639
A,Landings_t_,38G0,PLE,2012,710.993999
A,Landings_t_,38F9,PLE,2012,20.697
A,Landings_t_,37G4,PLE,2012,4.627
A,Landings_t_,37G3,PLE,2012,5.357
A,Landings_t_,37G2,PLE,2012,11.924
A,Landings_t_,37G1,PLE,2012,98.516998
A,Landings_t_,37G0,PLE,2012,28.146
C,Landings_t_,58H4,FLE,2012,0.003666
C,Landings_t_,58H3,FLE,2012,0.001234
C,Landings_t_,56H3,FLE,2012,0.006391
C,Landings_t_,56H2,FLE,2012,0.001377
C,Landings_t_,55H1,FLE,2012,0.062162
C,Landings_t_,54H1,FLE,2012,0.100252
C,Landings_t_,53H1,FLE,2012,0.011014
C,Landings_t_,52H1,FLE,2012,0.007327
C,Landings_t_,51H1,FLE,2012,0.096695
C,Landings_t_,50H7,FLE,2012,0.06597
C,Landings_t_,50H1,FLE,2012,0.203357
C,Landings_t_,49H7,FLE,2012,0.08382
C,Landings_t_,49H6,FLE,2012,0.071456
C,Landings_t_,49H5,FLE,2012,0.196706
C,Landings_t_,49H4,FLE,2012,0.11737
C,Landings_t_,49H2,FLE,2012,0.19801
C,Landings_t_,49H1,FLE,2012,0.034059
C,Landings_t_,49H0,FLE,2012,0.572874
C,Landings_t_,49G9,FLE,2012,1.158271
C,Landings_t_,48H3,FLE,2012,0.839243
C,Landings_t_,48H2,FLE,2012,0.758809
C,Landings_t_,48H1,FLE,2012,0.20199
C,Landings_t_,48H0,FLE,2012,0.0864
C,Landings_t_,48G9,FLE,2012,0.006646
C,Landings_t_,56H0,FLX,2012,0.001
C,Landings_t_,49G8,FLX,2012,2.7
C,Landings_t_,48G9,FLX,2012,0.003
C,Landings_t_,47H2,FLX,2012,0.001
C,Landings_t_,47G9,FLX,2012,0.066
C,Landings_t_,46H2,FLX,2012,2.691
B,Landings_t_,48G8,FLX,2012,0.08
B,Landings_t_,47G8,FLX,2012,0.076
B,Landings_t_,46G8,FLX,2012,0.01
B,Landings_t_,46G7,FLX,2012,0.599
B,Landings_t_,45H4,FLX,2012,0.02
B,Landings_t_,45H2,FLX,2012,0.019
B,Landings_t_,45H1,FLX,2012,34.12
B,Landings_t_,45G9,FLX,2012,0.02
B,Landings_t_,45G7,FLX,2012,1.416
B,Landings_t_,45G6,FLX,2012,0.768
B,Landings_t_,44H2,FLX,2012,0.725
B,Landings_t_,44G9,FLX,2012,0.598
B,Landings_t_,44G8,FLX,2012,2.613
B,Landings_t_,44G7,FLX,2012,0.093
B,Landings_t_,44G6,FLX,2012,2.311
B,Landings_t_,43G8,FLX,2012,9.506
B,Landings_t_,43G7,FLX,2012,14.217
B,Landings_t_,43G6,FLX,2012,4.095
B,Landings_t_,42H0,FLX,2012,11.85
B,Landings_t_,42G9,FLX,2012,0.002
B,Landings_t_,42G8,FLX,2012,0.1
B,Landings_t_,42G7,FLX,2012,0.005
B,Landings_t_,42G6,FLX,2012,7.869
B,Landings_t_,41H0,FLX,2012,45.476
B,Landings_t_,41G9,FLX,2012,4.08
B,Landings_t_,41G8,FLX,2012,0.247
B,Landings_t_,41G6,FLX,2012,0.024
B,Landings_t_,41G5,FLX,2012,1.176
B,Landings_t_,41G4,FLX,2012,4.666
B,Landings_t_,40H0,FLX,2012,822.294
B,Landings_t_,40G9,FLX,2012,6.905
B,Landings_t_,40G8,FLX,2012,30.353
B,Landings_t_,40G7,FLX,2012,1.761
B,Landings_t_,40G6,FLX,2012,0.333
B,Landings_t_,40G5,FLX,2012,3.542
B,Landings_t_,40G4,FLX,2012,23.8993
B,Landings_t_,39H0,FLX,2012,53.208
B,Landings_t_,39G9,FLX,2012,0.296
B,Landings_t_,39G8,FLX,2012,89.293
B,Landings_t_,39G7,FLX,2012,819.924
B,Landings_t_,39G6,FLX,2012,140.112
B,Landings_t_,39G5,FLX,2012,604.353
B,Landings_t_,39G4,FLX,2012,36.336
B,Landings_t_,38G9,FLX,2012,29.868
B,Landings_t_,38G8,FLX,2012,603.303
B,Landings_t_,38G7,FLX,2012,404.257
B,Landings_t_,38G6,FLX,2012,271.543
B,Landings_t_,38G5,FLX,2012,2292.349
B,Landings_t_,37G9,FLX,2012,541.371
B,Landings_t_,37G8,FLX,2012,271.186
B,Landings_t_,37G6,FLX,2012,231.28
B,Landings_t_,37G5,FLX,2012,2612.047
A,Landings_t_,41G2,FLX,2012,8.329
A,Landings_t_,41G1,FLX,2012,0.374
A,Landings_t_,40G3,FLX,2012,4.964
A,Landings_t_,40G2,FLX,2012,60.1457
A,Landings_t_,40G1,FLX,2012,3.519
A,Landings_t_,40G0,FLX,2012,10.539
A,Landings_t_,39G4,FLX,2012,81.217
A,Landings_t_,39G3,FLX,2012,25.855
A,Landings_t_,39G2,FLX,2012,40.058
A,Landings_t_,39G1,FLX,2012,31.525
A,Landings_t_,39G0,FLX,2012,72.626
A,Landings_t_,39F9,FLX,2012,7.962
A,Landings_t_,38G4,FLX,2012,561.171
A,Landings_t_,38G3,FLX,2012,28.868
A,Landings_t_,38G2,FLX,2012,49.196
A,Landings_t_,38G1,FLX,2012,1.503
A,Landings_t_,38G0,FLX,2012,66.249
A,Landings_t_,38F9,FLX,2012,7.451
A,Landings_t_,37G4,FLX,2012,759.87
A,Landings_t_,37G2,FLX,2012,1.815
A,Landings_t_,37G1,FLX,2012,0.127
A,Landings_t_,36G4,FLX,2012,3.534
28.2,Landings_t_,45H1,FLX,2012,34.12
28.2,Landings_t_,44H1,FLX,2012,83.695
28.2,Landings_t_,43H1,FLX,2012,15.885
28.2,Landings_t_,42H1,FLX,2012,3.497
28.2,Landings_t_,42H0,FLX,2012,79.611
C,Landings_t_,60H3,COD,2012,0.5
C,Landings_t_,55H1,COD,2012,0.009105
C,Landings_t_,55G9,COD,2012,0.046
C,Landings_t_,54H1,COD,2012,0.031366
C,Landings_t_,54G8,COD,2012,0.1208
C,Landings_t_,53H1,COD,2012,0.005966
C,Landings_t_,52H1,COD,2012,0.001276
C,Landings_t_,51H1,COD,2012,0.00156
C,Landings_t_,50H7,COD,2012,0.004811
C,Landings_t_,50H1,COD,2012,0.013324
C,Landings_t_,50G9,COD,2012,0.07
C,Landings_t_,50G7,COD,2012,0.006
C,Landings_t_,49H7,COD,2012,0.002405
C,Landings_t_,49H5,COD,2012,0.01051
C,Landings_t_,49H4,COD,2012,0.050466
C,Landings_t_,49H2,COD,2012,0.014885
C,Landings_t_,49H0,COD,2012,0.333814
C,Landings_t_,49G9,COD,2012,54.610164
C,Landings_t_,49G8,COD,2012,10.392
C,Landings_t_,48H3,COD,2012,0.040236
C,Landings_t_,48H2,COD,2012,0.054935
C,Landings_t_,48H1,COD,2012,0.00312
C,Landings_t_,48H0,COD,2012,0.10224
C,Landings_t_,48G9,COD,2012,0.614
C,Landings_t_,47H2,COD,2012,0
C,Landings_t_,46H2,COD,2012,0.003
B,Landings_t_,48G8,COD,2012,0.008
B,Landings_t_,47G8,COD,2012,0.836
B,Landings_t_,46G8,COD,2012,0.003
B,Landings_t_,46G7,COD,2012,0.186
B,Landings_t_,45G9,COD,2012,0.02
B,Landings_t_,45G7,COD,2012,0.035
B,Landings_t_,45G6,COD,2012,0.042
B,Landings_t_,44G9,COD,2012,0.067
B,Landings_t_,44G8,COD,2012,0.7907
B,Landings_t_,44G7,COD,2012,0.481
B,Landings_t_,44G6,COD,2012,0.663
B,Landings_t_,43G9,COD,2012,0.1325
B,Landings_t_,43G8,COD,2012,0.8891
B,Landings_t_,43G7,COD,2012,3.9623
B,Landings_t_,43G6,COD,2012,6.5556
B,Landings_t_,42H0,COD,2012,14.505
B,Landings_t_,42G9,COD,2012,0.008
B,Landings_t_,42G8,COD,2012,0.058
B,Landings_t_,42G7,COD,2012,0.0242
B,Landings_t_,42G6,COD,2012,10.762
B,Landings_t_,41H0,COD,2012,283.658
B,Landings_t_,41G9,COD,2012,31.073
B,Landings_t_,41G8,COD,2012,4.702
B,Landings_t_,41G7,COD,2012,0.437
B,Landings_t_,41G6,COD,2012,12.8152
B,Landings_t_,41G5,COD,2012,32.798
B,Landings_t_,41G4,COD,2012,12.7002
B,Landings_t_,40H1,COD,2012,0.25
B,Landings_t_,40H0,COD,2012,1292.29445
B,Landings_t_,40G9,COD,2012,48.907
B,Landings_t_,40G8,COD,2012,2599.32838
B,Landings_t_,40G7,COD,2012,104.84015
B,Landings_t_,40G6,COD,2012,371.7539
B,Landings_t_,40G5,COD,2012,651.79032
B,Landings_t_,40G4,COD,2012,1501.7368
B,Landings_t_,40G3,COD,2012,0.57
B,Landings_t_,39H0,COD,2012,67.108
B,Landings_t_,39G9,COD,2012,12.447
B,Landings_t_,39G8,COD,2012,5323.18015
B,Landings_t_,39G7,COD,2012,5094.738199
B,Landings_t_,39G6,COD,2012,2448.438696
B,Landings_t_,39G5,COD,2012,5535.631798
B,Landings_t_,39G4,COD,2012,1435.1762
B,Landings_t_,39G3,COD,2012,3.36
B,Landings_t_,38G9,COD,2012,447.647
B,Landings_t_,38G8,COD,2012,3171.636
B,Landings_t_,38G7,COD,2012,522.955
B,Landings_t_,38G6,COD,2012,1154.57725
B,Landings_t_,38G5,COD,2012,4330.323891
B,Landings_t_,38G4,COD,2012,0.208
B,Landings_t_,38G3,COD,2012,1.19
B,Landings_t_,37G9,COD,2012,577.92
B,Landings_t_,37G8,COD,2012,317.846
B,Landings_t_,37G6,COD,2012,138.195
B,Landings_t_,37G5,COD,2012,1343.608
B,Landings_t_,37G3,COD,2012,0.095
A,Landings_t_,41G2,COD,2012,69.543
A,Landings_t_,41G1,COD,2012,0.01
A,Landings_t_,40G3,COD,2012,55.8172
A,Landings_t_,40G2,COD,2012,721.7666
A,Landings_t_,40G1,COD,2012,0.575
A,Landings_t_,40G0,COD,2012,3.62
A,Landings_t_,39G4,COD,2012,2432.891799
A,Landings_t_,39G3,COD,2012,904.5468
A,Landings_t_,39G2,COD,2012,120.727
A,Landings_t_,39G1,COD,2012,92.385
A,Landings_t_,39G0,COD,2012,41.792
A,Landings_t_,39F9,COD,2012,2.494
A,Landings_t_,38G4,COD,2012,1515.33755
A,Landings_t_,38G3,COD,2012,2131.978226
A,Landings_t_,38G2,COD,2012,394.344
A,Landings_t_,38G1,COD,2012,45.846
A,Landings_t_,38G0,COD,2012,842.565004
A,Landings_t_,38F9,COD,2012,9.029
A,Landings_t_,37G4,COD,2012,161.2353
A,Landings_t_,37G3,COD,2012,184.746996
A,Landings_t_,37G2,COD,2012,149.397999
A,Landings_t_,37G1,COD,2012,1591.008988
A,Landings_t_,37G0,COD,2012,160.652001
A,Landings_t_,36G4,COD,2012,12.528
28.2,Landings_t_,44H1,COD,2012,1.317
28.2,Landings_t_,43H1,COD,2012,2.593
28.2,Landings_t_,43H0,COD,2012,0.059
28.2,Landings_t_,42H1,COD,2012,11.618
28.2,Landings_t_,42H0,COD,2012,135.741
28.2,Landings_t_,42G9,COD,2012,1.083
C,Landings_t_,60H5,HER,2012,3.151428
C,Landings_t_,60H4,HER,2012,3.830945
C,Landings_t_,60H3,HER,2012,49.255
C,Landings_t_,60H2,HER,2012,57.033
C,Landings_t_,59H5,HER,2012,34.461986
C,Landings_t_,59H4,HER,2012,3.472481
C,Landings_t_,59H2,HER,2012,16.145
C,Landings_t_,59H1,HER,2012,3.244
C,Landings_t_,58H5,HER,2012,0.285844
C,Landings_t_,58H4,HER,2012,12.438165
C,Landings_t_,58H3,HER,2012,0.562638
C,Landings_t_,58H1,HER,2012,9.806
C,Landings_t_,57H4,HER,2012,1.167829
C,Landings_t_,57H3,HER,2012,37.938855
C,Landings_t_,57H1,HER,2012,8.455
C,Landings_t_,56H3,HER,2012,27.897534
C,Landings_t_,56H2,HER,2012,209.799582
C,Landings_t_,56H0,HER,2012,11.278
C,Landings_t_,55H2,HER,2012,49.823439
C,Landings_t_,55H1,HER,2012,42.160923
C,Landings_t_,55G9,HER,2012,55.035
C,Landings_t_,55G8,HER,2012,17.508
C,Landings_t_,54H1,HER,2012,3.320789
C,Landings_t_,54H0,HER,2012,0.091558
C,Landings_t_,54G8,HER,2012,34.782
C,Landings_t_,54G7,HER,2012,2.75
C,Landings_t_,53H1,HER,2012,0.549
C,Landings_t_,53G9,HER,2012,0.1
C,Landings_t_,53G8,HER,2012,113.472
C,Landings_t_,53G7,HER,2012,341.724
C,Landings_t_,52H1,HER,2012,312.440745
C,Landings_t_,52H0,HER,2012,100
C,Landings_t_,52G9,HER,2012,20.34
C,Landings_t_,52G7,HER,2012,117.902
C,Landings_t_,51H1,HER,2012,59.332985
C,Landings_t_,51H0,HER,2012,735.5
C,Landings_t_,51G9,HER,2012,632
C,Landings_t_,51G8,HER,2012,101.4
C,Landings_t_,51G7,HER,2012,477.611
C,Landings_t_,50H7,HER,2012,3.675166
C,Landings_t_,50H1,HER,2012,3350.945672
C,Landings_t_,50H0,HER,2012,424
C,Landings_t_,50G9,HER,2012,686
C,Landings_t_,50G8,HER,2012,2356.27
C,Landings_t_,50G7,HER,2012,161.448
C,Landings_t_,49H7,HER,2012,3.012528
C,Landings_t_,49H6,HER,2012,5.198911
C,Landings_t_,49H5,HER,2012,7.949272
C,Landings_t_,49H4,HER,2012,0.822154
C,Landings_t_,49H2,HER,2012,72.103355
C,Landings_t_,49H1,HER,2012,1350.569789
C,Landings_t_,49H0,HER,2012,15.733345
C,Landings_t_,49G9,HER,2012,34.447443
C,Landings_t_,49G8,HER,2012,17.575
C,Landings_t_,48H7,HER,2012,93.328
C,Landings_t_,48H6,HER,2012,113.2404
C,Landings_t_,48H5,HER,2012,935.6712
C,Landings_t_,48H4,HER,2012,1328.83802
C,Landings_t_,48H3,HER,2012,245.223024
C,Landings_t_,48H2,HER,2012,16.646029
C,Landings_t_,48H1,HER,2012,120.04906
C,Landings_t_,48H0,HER,2012,0.082462
C,Landings_t_,48G9,HER,2012,2.073846
C,Landings_t_,47H7,HER,2012,575.057
C,Landings_t_,47H6,HER,2012,55.978
C,Landings_t_,47H4,HER,2012,420.7522
C,Landings_t_,47H3,HER,2012,2098.5362
C,Landings_t_,47H2,HER,2012,1203.5335
C,Landings_t_,47H1,HER,2012,1386.4
C,Landings_t_,47H0,HER,2012,316
C,Landings_t_,47G9,HER,2012,894.001
C,Landings_t_,46H3,HER,2012,141.2055
C,Landings_t_,46H2,HER,2012,98.2022
C,Landings_t_,46H1,HER,2012,1384.82
C,Landings_t_,46H0,HER,2012,1066.4
C,Landings_t_,46G9,HER,2012,1362.003
B,Landings_t_,48G8,HER,2012,0.207
B,Landings_t_,47G8,HER,2012,0.352
B,Landings_t_,46G8,HER,2012,119.401
B,Landings_t_,46G7,HER,2012,162.9664
B,Landings_t_,45H4,HER,2012,5722.492
B,Landings_t_,45H3,HER,2012,1507.143
B,Landings_t_,45H2,HER,2012,357.8165
B,Landings_t_,45H1,HER,2012,1000.556
B,Landings_t_,45H0,HER,2012,864.5
B,Landings_t_,45G9,HER,2012,1179.001999
B,Landings_t_,45G7,HER,2012,91.771
B,Landings_t_,45G6,HER,2012,2.335
B,Landings_t_,44H4,HER,2012,85.148
B,Landings_t_,44H3,HER,2012,4635.285
B,Landings_t_,44H2,HER,2012,1480.675
B,Landings_t_,44H1,HER,2012,106.97
B,Landings_t_,44H0,HER,2012,410
B,Landings_t_,44G9,HER,2012,1236.907
B,Landings_t_,44G8,HER,2012,2.411
B,Landings_t_,44G7,HER,2012,2332.67
B,Landings_t_,44G6,HER,2012,171.264
B,Landings_t_,43H3,HER,2012,0
B,Landings_t_,43H0,HER,2012,608.042
B,Landings_t_,43G9,HER,2012,1404.593
B,Landings_t_,43G8,HER,2012,1223.157
B,Landings_t_,43G7,HER,2012,647.8505
B,Landings_t_,43G6,HER,2012,322.968
B,Landings_t_,42H0,HER,2012,227.04
B,Landings_t_,42G9,HER,2012,600.612001
B,Landings_t_,42G8,HER,2012,866.060998
B,Landings_t_,42G7,HER,2012,22.145
B,Landings_t_,42G6,HER,2012,47.076
B,Landings_t_,41H0,HER,2012,493.34
B,Landings_t_,41G9,HER,2012,974.826
B,Landings_t_,41G8,HER,2012,1654.327998
B,Landings_t_,41G7,HER,2012,343.73
B,Landings_t_,41G6,HER,2012,11.598
B,Landings_t_,41G5,HER,2012,667.4945
B,Landings_t_,41G4,HER,2012,0.25
B,Landings_t_,40H0,HER,2012,860.833
B,Landings_t_,40G9,HER,2012,662.416
B,Landings_t_,40G8,HER,2012,929.46
B,Landings_t_,40G7,HER,2012,1712.543
B,Landings_t_,40G6,HER,2012,1251.9
B,Landings_t_,40G5,HER,2012,1894.34
B,Landings_t_,40G4,HER,2012,1429.567
B,Landings_t_,40G3,HER,2012,4
B,Landings_t_,39G9,HER,2012,32.5
B,Landings_t_,39G8,HER,2012,291.596
B,Landings_t_,39G7,HER,2012,1880.7
B,Landings_t_,39G6,HER,2012,896.55
B,Landings_t_,39G5,HER,2012,1809.456999
B,Landings_t_,39G4,HER,2012,1003.357
B,Landings_t_,38G9,HER,2012,187.955
B,Landings_t_,38G8,HER,2012,1714.662
B,Landings_t_,38G7,HER,2012,35.486
B,Landings_t_,38G6,HER,2012,587
B,Landings_t_,38G5,HER,2012,7827.372
B,Landings_t_,37G9,HER,2012,2938.946
B,Landings_t_,37G8,HER,2012,307.637
B,Landings_t_,37G6,HER,2012,39.137
B,Landings_t_,37G5,HER,2012,1900.569
A,Landings_t_,40G3,HER,2012,1
A,Landings_t_,40G2,HER,2012,714.246
A,Landings_t_,40G0,HER,2012,136.295
A,Landings_t_,40F9,HER,2012,17.056
A,Landings_t_,39G4,HER,2012,428.787
A,Landings_t_,39G3,HER,2012,1473.074
A,Landings_t_,39G2,HER,2012,785.155
A,Landings_t_,39G1,HER,2012,29.483
A,Landings_t_,39G0,HER,2012,6.539
A,Landings_t_,39F9,HER,2012,13.338
A,Landings_t_,38G4,HER,2012,1855.874001
A,Landings_t_,38G3,HER,2012,5302.216046
A,Landings_t_,38G2,HER,2012,374.211
A,Landings_t_,38G1,HER,2012,35.82
A,Landings_t_,38G0,HER,2012,465.572999
A,Landings_t_,38F9,HER,2012,0.418
A,Landings_t_,37G4,HER,2012,379.069
A,Landings_t_,37G3,HER,2012,4310.851924
A,Landings_t_,37G2,HER,2012,74.796999
A,Landings_t_,37G1,HER,2012,285.960007
A,Landings_t_,37G0,HER,2012,14.777
A,Landings_t_,36G4,HER,2012,483.46
28.2,Landings_t_,45H1,HER,2012,299.494
28.2,Landings_t_,45H0,HER,2012,168
28.2,Landings_t_,45G9,HER,2012,4
28.2,Landings_t_,44H1,HER,2012,579.548
28.2,Landings_t_,44H0,HER,2012,223.02
28.2,Landings_t_,44G9,HER,2012,7.55
28.2,Landings_t_,43H1,HER,2012,212.821
28.2,Landings_t_,43H0,HER,2012,320.92
28.2,Landings_t_,43G9,HER,2012,6.45
28.2,Landings_t_,42H1,HER,2012,0.553
28.2,Landings_t_,42H0,HER,2012,454.382
28.2,Landings_t_,42G9,HER,2012,15.6
28.2,Landings_t_,42G8,HER,2012,6.8
C,Landings_t_,59H5,SPR,2012,0.017728
C,Landings_t_,56H3,SPR,2012,0.008923
C,Landings_t_,54H1,SPR,2012,0.025495
C,Landings_t_,53H1,SPR,2012,0.06279
C,Landings_t_,53G8,SPR,2012,0.001
C,Landings_t_,52H1,SPR,2012,0.056
C,Landings_t_,51H0,SPR,2012,6
C,Landings_t_,51G8,SPR,2012,0.18
C,Landings_t_,51G7,SPR,2012,0.2
C,Landings_t_,50H7,SPR,2012,0.362806
C,Landings_t_,50H1,SPR,2012,0.002667
C,Landings_t_,50H0,SPR,2012,3.5
C,Landings_t_,50G8,SPR,2012,33.85
C,Landings_t_,49H7,SPR,2012,0.399389
C,Landings_t_,49H6,SPR,2012,3.140806
C,Landings_t_,49H5,SPR,2012,1.728146
C,Landings_t_,49H4,SPR,2012,0.036923
C,Landings_t_,49H2,SPR,2012,1.477113
C,Landings_t_,49H1,SPR,2012,0.991984
C,Landings_t_,49H0,SPR,2012,42.575165
C,Landings_t_,49G9,SPR,2012,2.462452
C,Landings_t_,49G8,SPR,2012,9.925
C,Landings_t_,48H7,SPR,2012,5.985
C,Landings_t_,48H6,SPR,2012,85.462
C,Landings_t_,48H5,SPR,2012,1743.967
C,Landings_t_,48H4,SPR,2012,4930.775
C,Landings_t_,48H3,SPR,2012,570.140956
C,Landings_t_,48H2,SPR,2012,3.199824
C,Landings_t_,48H1,SPR,2012,206.332609
C,Landings_t_,47H7,SPR,2012,2.17
C,Landings_t_,47H4,SPR,2012,1002.71
C,Landings_t_,47H3,SPR,2012,7284.89
C,Landings_t_,47H2,SPR,2012,5765.025
C,Landings_t_,47H1,SPR,2012,2970.2
C,Landings_t_,47H0,SPR,2012,891
C,Landings_t_,47G9,SPR,2012,1651.001007
C,Landings_t_,46H3,SPR,2012,21.45
C,Landings_t_,46H2,SPR,2012,402.202
C,Landings_t_,46H1,SPR,2012,5521.288998
C,Landings_t_,46H0,SPR,2012,3977.04
C,Landings_t_,46G9,SPR,2012,2679.003
B,Landings_t_,47G8,SPR,2012,0.02
B,Landings_t_,46G8,SPR,2012,240.5
B,Landings_t_,46G7,SPR,2012,161.8
B,Landings_t_,45H3,SPR,2012,4.175
B,Landings_t_,45H2,SPR,2012,0.28
B,Landings_t_,45H1,SPR,2012,2659.651999
B,Landings_t_,45H0,SPR,2012,2275.911002
B,Landings_t_,45G9,SPR,2012,2831.002014
B,Landings_t_,45G7,SPR,2012,100
B,Landings_t_,44H3,SPR,2012,35.45
B,Landings_t_,44H2,SPR,2012,5
B,Landings_t_,44H1,SPR,2012,767.48
B,Landings_t_,44H0,SPR,2012,860.6
B,Landings_t_,44G9,SPR,2012,3565.717004
B,Landings_t_,44G8,SPR,2012,9
B,Landings_t_,44G7,SPR,2012,3360.31
B,Landings_t_,44G6,SPR,2012,216.1
B,Landings_t_,43H0,SPR,2012,3264.535999
B,Landings_t_,43G9,SPR,2012,3696.582991
B,Landings_t_,43G8,SPR,2012,1158.415
B,Landings_t_,43G7,SPR,2012,1197.8
B,Landings_t_,43G6,SPR,2012,163.1
B,Landings_t_,42H0,SPR,2012,1159.43
B,Landings_t_,42G9,SPR,2012,2412.262014
B,Landings_t_,42G8,SPR,2012,4001.694991
B,Landings_t_,42G7,SPR,2012,6.16
B,Landings_t_,42G6,SPR,2012,4.025
B,Landings_t_,41H0,SPR,2012,2824.871007
B,Landings_t_,41G9,SPR,2012,7211.121999
B,Landings_t_,41G8,SPR,2012,2973.319991
B,Landings_t_,41G7,SPR,2012,258.94
B,Landings_t_,41G5,SPR,2012,110
B,Landings_t_,40H0,SPR,2012,6538.531
B,Landings_t_,40G9,SPR,2012,2870.387007
